trial_index,rng_seed,scenario_name,SNR_dB,az_sep_deg,beta,rho,phase_deg,az_truth,el_truth,route_name,status,confidence,az_est,el_est,success,false_high,boundary_missed,reject_reason,light_route_name,light_status,light_confidence,music_peak_count,music_peak_sep_deg,music_peak2_ratio,music_reliable_flag,common_el_proxy_flag,common_el_proxy_failure_reason,refocus_score,refocus_score_gap,refocus_best_az_pair,refocus_truth_az_error,refocus_candidate_correct_but_rejected,truth_pair_in_refocus_top1,truth_pair_in_refocus_top3,truth_pair_in_refocus_top5,rank1_score,rank1_score_gap,rank1_residual,rank1_best_az_pair,rank1_truth_az_error,rank1_route_reliable,rank1_candidate_correct_but_rejected,truth_pair_in_rank1_top1,truth_pair_in_rank1_top3,truth_pair_in_rank1_top5,low_cost_boundary_flag,boundary_unreliable_flag,final_step87_route,final_confidence_flag,final_failure_reason,rank1_failure_reason,runtime_sec
623,910324,medium_beta_pair,8,0.25,0.8,1,0,[-0.125 0.125],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,5.1320900799565e-07,0.946520077521209,[-0.16 0.14],0.0349999999999966,1,1,1,1,5.1320900799565e-07,0.946520077521209,5.1320900799565e-07,[-0.16 0.14],0.0349999999999966,1,1,1,1,1,1,1,boundary_unreliable,low,boundary_unreliable,ok,0.197167
624,910325,medium_beta_pair,8,0.25,0.8,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.56632477553713e-06,0.0710631073380194,[-0.1 0.08],0.0449999999999875,1,1,1,1,1.56632477553713e-06,0.0710631073380194,1.56632477553713e-06,[-0.1 0.08],0.0449999999999875,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.191448
625,910326,medium_beta_pair,8,0.25,0.8,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,9.74858144634421e-07,0.254887456097809,[-0.18 0.16],0.0550000000000068,1,0,1,1,9.74858144634421e-07,0.254887456097809,9.74858144634421e-07,[-0.18 0.16],0.0550000000000068,1,1,0,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1920264
626,910327,medium_beta_pair,8,0.25,0.8,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,2.95291591629974e-06,0.056179779075456,[-0.2 0.18],0.0749999999999886,0,0,0,1,2.95291591629974e-06,0.056179779075456,2.95291591629974e-06,[-0.2 0.18],0.0749999999999886,1,1,0,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1925829
627,910328,medium_beta_pair,8,0.25,0.8,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.39706027145646e-06,0.0400440038625173,[-0.12 0.1],0.0250000000000057,1,1,1,1,1.39706027145646e-06,0.0400440038625173,1.39706027145646e-06,[-0.12 0.1],0.0250000000000057,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.195608
628,910329,medium_beta_pair,8,0.25,0.8,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,3.95765594298992e-06,0.0637637266153025,[-0.12 0.1],0.0250000000000057,1,1,1,1,3.95765594298992e-06,0.0637637266153025,3.95765594298992e-06,[-0.12 0.1],0.0250000000000057,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1919617
629,910330,medium_beta_pair,8,0.25,0.8,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.54716052214848e-06,0.0526487077486872,[-0.16 0.14],0.0349999999999966,1,1,1,1,1.54716052214848e-06,0.0526487077486872,1.54716052214848e-06,[-0.16 0.14],0.0349999999999966,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1933493
630,910331,medium_beta_pair,8,0.25,0.8,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,2.4951634683207e-06,0.0773697001914766,[-0.2 0.16],0.0749999999999886,1,0,1,1,2.4951634683207e-06,0.0773697001914766,2.4951634683207e-06,[-0.2 0.16],0.0749999999999886,1,1,0,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1903452
631,910332,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,7.37221075720763e-07,0.013530424819484,[-0.2 0.12],0.0749999999999886,1,0,1,1,7.37221075720763e-07,0.013530424819484,7.37221075720763e-07,[-0.2 0.12],0.0749999999999886,1,0,0,0,1,1,1,boundary_unreliable,low,boundary_unreliable,ok,0.193393
632,910333,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,4.89668254296726e-07,0.169399439412123,[-0.2 0.12],0.0749999999999886,1,0,1,1,4.89668254296726e-07,0.169399439412123,4.89668254296726e-07,[-0.2 0.12],0.0749999999999886,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1947233
633,910334,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,5.45324787391456e-07,0.116563658959072,[-0.1 0.02],0.10499999999999,0,0,0,0,5.45324787391456e-07,0.116563658959072,5.45324787391456e-07,[-0.1 0.02],0.10499999999999,1,0,0,0,1,1,1,boundary_unreliable,low,boundary_unreliable,ok,0.1927338
634,910335,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.43895872060156e-06,0.127769424097834,[-0.14 0.06],0.0649999999999977,0,0,0,1,1.43895872060156e-06,0.127769424097834,1.43895872060156e-06,[-0.14 0.06],0.0649999999999977,1,0,0,0,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1914513
635,910336,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,2.76488643539209e-06,0.0594179886482871,[-0.1 0.02],0.10499999999999,0,0,0,0,2.76488643539209e-06,0.0594179886482871,2.76488643539209e-06,[-0.1 0.02],0.10499999999999,1,0,0,0,1,1,1,boundary_unreliable,low,boundary_unreliable,ok,0.2010769
636,910337,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,2.12148266955482e-06,0.0508855518884006,[-0.12 0.04],0.085000000000008,0,0,0,0,2.12148266955482e-06,0.0508855518884006,2.12148266955482e-06,[-0.12 0.04],0.085000000000008,1,0,0,0,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1946691
637,910338,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,3.53667292726923e-07,0.319816085714268,[-0.12 0.04],0.085000000000008,0,0,0,1,3.53667292726923e-07,0.319816085714268,3.53667292726923e-07,[-0.12 0.04],0.085000000000008,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1989903
638,910339,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,8.65133444080223e-07,0.0208731270180191,[-0.12 0.04],0.085000000000008,1,0,1,1,8.65133444080223e-07,0.0208731270180191,8.65133444080223e-07,[-0.12 0.04],0.085000000000008,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1961602
639,910340,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.31406322280048e-06,0.127702037101375,[-0.2 0.12],0.0749999999999886,0,0,0,0,1.31406322280048e-06,0.127702037101375,1.31406322280048e-06,[-0.2 0.12],0.0749999999999886,1,0,0,0,1,1,1,boundary_unreliable,low,boundary_unreliable,ok,0.1928819
640,910341,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,6.73432699565067e-07,0.486194607044503,[-0.14 0.06],0.0649999999999977,1,0,1,1,6.73432699565067e-07,0.486194607044503,6.73432699565067e-07,[-0.14 0.06],0.0649999999999977,1,1,0,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1941203
641,910342,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,0,1125615184.35261,[-0.14 0.06],0.0649999999999977,0,0,0,0,0,1125615184.35261,0,[-0.14 0.06],0.0649999999999977,1,1,0,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1948022
642,910343,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.04269106581192e-06,0.14939431625233,[-0.16 0.08],0.0449999999999875,1,1,1,1,1.04269106581192e-06,0.14939431625233,1.04269106581192e-06,[-0.16 0.08],0.0449999999999875,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1927141
643,910344,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,4.92550415829116e-07,0.677845111445002,[-0.16 0.08],0.0449999999999875,1,1,1,1,4.92550415829116e-07,0.677845111445002,4.92550415829116e-07,[-0.16 0.08],0.0449999999999875,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1946686
644,910345,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,7.5510336338787e-07,0.509749870049188,[-0.18 0.1],0.0550000000000068,1,0,1,1,7.5510336338787e-07,0.509749870049188,7.5510336338787e-07,[-0.18 0.1],0.0550000000000068,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1911921
645,910346,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,5.674443326044e-07,0.0666084085760289,[-0.2 0.12],0.0749999999999886,0,0,0,0,5.674443326044e-07,0.0666084085760289,5.674443326044e-07,[-0.2 0.12],0.0749999999999886,1,0,0,0,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1938058
646,910347,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.20517209678381e-07,3.02659900570675,[-0.2 0.12],0.0749999999999886,0,0,0,1,1.20517209678381e-07,3.02659900570675,1.20517209678381e-07,[-0.2 0.12],0.0749999999999886,1,0,0,0,0,1,1,boundary_unreliable,low,boundary_unreliable,ok,0.1938724
647,910348,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,6.37454090480317e-07,0.0282699075693888,[-0.18 0.1],0.0550000000000068,1,0,1,1,6.37454090480317e-07,0.0282699075693888,6.37454090480317e-07,[-0.18 0.1],0.0550000000000068,1,0,0,0,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1915729
648,910349,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,9.62711908584358e-07,0.36485529693551,[-0.16 0.08],0.0449999999999875,1,1,1,1,9.62711908584358e-07,0.36485529693551,9.62711908584358e-07,[-0.16 0.08],0.0449999999999875,1,1,1,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1917451
649,910350,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.27256214202785e-06,0.181686698617566,[-0.2 0.12],0.0749999999999886,0,0,0,1,1.27256214202785e-06,0.181686698617566,1.27256214202785e-06,[-0.2 0.12],0.0749999999999886,1,0,0,0,0,1,1,boundary_unreliable,low,boundary_unreliable,ok,0.1916017
650,910351,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,0,2164294336.31529,[-0.24 0.16],0.115000000000009,0,0,0,1,0,2164294336.31529,0,[-0.24 0.16],0.115000000000009,1,1,0,1,1,1,1,boundary_unreliable,low,boundary_unreliable,ok,0.1925776
651,910352,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,7.97560249537872e-07,0.266098506489417,[-0.18 0.1],0.0550000000000068,0,0,0,0,7.97560249537872e-07,0.266098506489417,7.97560249537872e-07,[-0.18 0.1],0.0550000000000068,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1944592
652,910353,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,8.87982103515023e-07,0.0575199424015378,[-0.18 0.1],0.0550000000000068,0,0,0,0,8.87982103515023e-07,0.0575199424015378,8.87982103515023e-07,[-0.18 0.1],0.0550000000000068,1,0,0,0,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1892853
653,910354,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,2.1882399303977e-06,0.0283857076063394,[-0.2 0.12],0.0749999999999886,1,0,1,1,2.1882399303977e-06,0.0283857076063394,2.1882399303977e-06,[-0.2 0.12],0.0749999999999886,1,1,0,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1936215
654,910355,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,4.50748018464947e-07,0.758160048808199,[-0.12 0.04],0.085000000000008,0,0,0,1,4.50748018464947e-07,0.758160048808199,4.50748018464947e-07,[-0.12 0.04],0.085000000000008,1,1,0,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1923386
655,910356,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,4.00930728222668e-07,0.172948797526908,[-0.1 0.02],0.10499999999999,1,0,1,1,4.00930728222668e-07,0.172948797526908,4.00930728222668e-07,[-0.1 0.02],0.10499999999999,1,1,0,1,1,0,1,boundary_unreliable,low,boundary_unreliable,ok,0.1924229
656,910357,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,0,1080243604.15669,[-0.1 0.02],0.10499999999999,0,0,0,0,0,1080243604.15669,0,[-0.1 0.02],0.10499999999999,1,0,0,0,1,0,1,boundary_unreliable,low,boundary_unreliable,ok,0.1908537
657,910358,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,8.10587034912196e-07,0.00838112161075667,[-0.1 0.02],0.10499999999999,0,0,0,0,8.10587034912196e-07,0.00838112161075667,8.10587034912196e-07,[-0.1 0.02],0.10499999999999,1,0,0,0,1,0,1,boundary_unreliable,low,boundary_unreliable,ok,0.1918888
658,910359,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.37531024566163e-06,0.0844968404282077,[-0.2 0.12],0.0749999999999886,1,0,1,1,1.37531024566163e-06,0.0844968404282077,1.37531024566163e-06,[-0.2 0.12],0.0749999999999886,1,1,0,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1928091
659,910360,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,9.24797148002156e-07,0.0780522143736346,[-0.22 0.14],0.0949999999999989,0,0,0,0,9.24797148002156e-07,0.0780522143736346,9.24797148002156e-07,[-0.22 0.14],0.0949999999999989,1,1,0,1,1,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1927504
660,910361,medium_beta_pair,8,0.25,0.5,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,2.44282717641648e-06,0.00543089306647965,[-0.18 0.1],0.0550000000000068,0,0,0,0,2.44282717641648e-06,0.00543089306647965,2.44282717641648e-06,[-0.18 0.1],0.0550000000000068,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.193604
661,910362,medium_beta_pair,8,0.25,0.3,1,0,[-0.125 0.125],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,0,0,[-0.22 0.08],0.0949999999999989,0,0,0,0,0,0,0,[-0.22 0.08],0.0949999999999989,0,0,0,0,0,1,1,boundary_unreliable,low,boundary_unreliable,rank1_score_gap_too_small,0.1933533
662,910363,medium_beta_pair,8,0.25,0.3,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.28728434360323e-06,0.338637053773501,[-0.22 0.08],0.0949999999999989,0,0,0,0,1.28728434360323e-06,0.338637053773501,1.28728434360323e-06,[-0.22 0.08],0.0949999999999989,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1900879
663,910364,medium_beta_pair,8,0.25,0.3,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.6933582255053e-06,0.0218507571214608,[-0.26 0.12],0.134999999999991,0,0,0,0,1.6933582255053e-06,0.0218507571214608,1.6933582255053e-06,[-0.26 0.12],0.134999999999991,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1947186
664,910365,medium_beta_pair,8,0.25,0.3,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,0,3379534652.8251,[-0.18 0.04],0.085000000000008,0,0,0,0,0,3379534652.8251,0,[-0.18 0.04],0.085000000000008,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1927488
665,910366,medium_beta_pair,8,0.25,0.3,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,0,0,[-0.18 0.04],0.085000000000008,0,0,0,0,0,0,0,[-0.18 0.04],0.085000000000008,0,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,rank1_score_gap_too_small,0.1915761
666,910367,medium_beta_pair,8,0.25,0.3,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,9.51512422443262e-07,0.493726976534729,[-0.14 0],0.125,0,0,0,0,9.51512422443262e-07,0.493726976534729,9.51512422443262e-07,[-0.14 0],0.125,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1912276
667,910368,medium_beta_pair,8,0.25,0.3,1,0,[-0.125 0.125],[0 0],boundary_unreliable,rejected,low,[],[],0,0,0,boundary_unreliable,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,2.43272947855477e-06,0.0937110293142308,[-0.14 0.02],0.10499999999999,0,0,0,0,2.43272947855477e-06,0.0937110293142308,2.43272947855477e-06,[-0.14 0.02],0.10499999999999,1,0,0,0,0,1,1,boundary_unreliable,low,boundary_unreliable,ok,0.1917902
668,910369,medium_beta_pair,8,0.25,0.3,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,1.01574332580688e-06,0.137955278805538,[-0.26 0.12],0.134999999999991,0,0,0,0,1.01574332580688e-06,0.137955278805538,1.01574332580688e-06,[-0.26 0.12],0.134999999999991,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1918587
669,910370,medium_beta_pair,8,0.25,0.3,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,2.33016105550768e-06,0.154935249344744,[-0.14 0],0.125,0,0,0,0,2.33016105550768e-06,0.154935249344744,2.33016105550768e-06,[-0.14 0],0.125,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1916779
670,910371,medium_beta_pair,8,0.25,0.3,1,0,[-0.125 0.125],[0 0],low_confidence,rejected,low,[],[],0,0,0,no_reliable_observable_route,low_confidence,rejected,low,1,NaN,0,0,0,refocus_sharpness_below_proxy_gate,7.44105011022696e-07,0.124738434627226,[-0.18 0.04],0.085000000000008,0,0,0,0,7.44105011022696e-07,0.124738434627226,7.44105011022696e-07,[-0.18 0.04],0.085000000000008,1,0,0,0,0,0,0,low_confidence,low,no_reliable_observable_route,ok,0.1941295
