trial_id,scenario_name,SNR,mc,quant_mode,double_route,quant_route,route_agreement,double_confidence,quant_confidence,double_confidence_group,quant_confidence_group,confidence_agreement,dangerous_confidence_upgrade,medium_to_high_upgrade,output_equivalent,output_equivalent_strict,output_equivalent_relaxed,double_success,quant_success,success_changed,false_high,boundary_missed,double_az_est,quant_az_est,az_diff,az_diff_for_equivalence,double_el_est,quant_el_est,el_diff,el_diff_for_equivalence,output_count_diff,ywork_snr_quant_db,ywork_rel_err,steering_rel_err_aligned,steering_mean_rel_err_aligned,ywork_clip_rate,frontend_state,coarse_peak_count,in_scope_shared_center_flag,low_confidence_double,boundary_double,low_confidence_quant,boundary_quant,true_az1,true_az2,true_el1,true_el2,weak_target_truth_flag,anti_phase_truth_flag,large_el_truth_flag,score_margin_if_available,peak_margin_if_available,failure_hypothesis
1126,near_antiphase_boundary,16,16,coeff_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1126,near_antiphase_boundary,16,16,ywork_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,91.8848334493359,2.54541340859249e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1126,near_antiphase_boundary,16,16,combined_int16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,91.8848334493359,2.54541340859249e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1126,near_antiphase_boundary,16,16,combined_int18,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,103.952319383611,6.34430467086585e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1126,near_antiphase_boundary,16,16,combined_int24,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,140.052096576984,9.94020111057593e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1127,near_antiphase_boundary,16,17,double_baseline,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1127,near_antiphase_boundary,16,17,float32_all,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,152.065194125201,2.49310341580921e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1127,near_antiphase_boundary,16,17,coeff_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1127,near_antiphase_boundary,16,17,ywork_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,91.5602334613273,2.64233773500978e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1127,near_antiphase_boundary,16,17,combined_int16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,91.5602334613273,2.64233773500978e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1127,near_antiphase_boundary,16,17,combined_int18,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,103.61007965689,6.59927182150251e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1127,near_antiphase_boundary,16,17,combined_int24,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,139.716768068589,1.03314575730474e-07,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1128,near_antiphase_boundary,16,18,double_baseline,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1128,near_antiphase_boundary,16,18,float32_all,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,152.072043266692,2.49113828752046e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1128,near_antiphase_boundary,16,18,coeff_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1128,near_antiphase_boundary,16,18,ywork_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,91.8257694611345,2.56278118525157e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1128,near_antiphase_boundary,16,18,combined_int16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,91.8257694611345,2.56278118525157e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1128,near_antiphase_boundary,16,18,combined_int18,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,103.847821565624,6.42109243293031e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1128,near_antiphase_boundary,16,18,combined_int24,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,139.98983763469,1.00117067024371e-07,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1129,near_antiphase_boundary,16,19,double_baseline,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1129,near_antiphase_boundary,16,19,float32_all,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,152.078865442046,2.4891824360783e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1129,near_antiphase_boundary,16,19,coeff_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1129,near_antiphase_boundary,16,19,ywork_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,91.7224081855162,2.59346021883339e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1129,near_antiphase_boundary,16,19,combined_int16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,91.7224081855162,2.59346021883339e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1129,near_antiphase_boundary,16,19,combined_int18,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,103.773699810498,6.47612181939622e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1129,near_antiphase_boundary,16,19,combined_int24,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,139.888355354175,1.01293652699632e-07,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1130,near_antiphase_boundary,16,20,double_baseline,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1130,near_antiphase_boundary,16,20,float32_all,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,152.029702190658,2.5033114768698e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1130,near_antiphase_boundary,16,20,coeff_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1130,near_antiphase_boundary,16,20,ywork_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,91.9392734013879,2.52950958804589e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1130,near_antiphase_boundary,16,20,combined_int16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,91.9392734013879,2.52950958804589e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1130,near_antiphase_boundary,16,20,combined_int18,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,103.971480920601,6.33032422200061e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1130,near_antiphase_boundary,16,20,combined_int24,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,140.119884484175,9.86292602496659e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1131,near_antiphase_boundary,16,21,double_baseline,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1131,near_antiphase_boundary,16,21,float32_all,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,152.045086358416,2.49888161644137e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1131,near_antiphase_boundary,16,21,coeff_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1131,near_antiphase_boundary,16,21,ywork_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,91.8305653662374,2.56136653881825e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1131,near_antiphase_boundary,16,21,combined_int16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,91.8305653662374,2.56136653881825e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1131,near_antiphase_boundary,16,21,combined_int18,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,103.872339869708,6.402992697431e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1131,near_antiphase_boundary,16,21,combined_int24,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,140.007136047691,9.99178769542642e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1132,near_antiphase_boundary,16,22,double_baseline,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1132,near_antiphase_boundary,16,22,float32_all,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,152.080467807892,2.48872327608404e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1132,near_antiphase_boundary,16,22,coeff_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1132,near_antiphase_boundary,16,22,ywork_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,91.4931422376827,2.6628266090732e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1132,near_antiphase_boundary,16,22,combined_int16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,91.4931422376827,2.6628266090732e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1132,near_antiphase_boundary,16,22,combined_int18,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,103.532580466849,6.65841678855022e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1132,near_antiphase_boundary,16,22,combined_int24,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,139.645117574288,1.04170349506799e-07,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1133,near_antiphase_boundary,16,23,double_baseline,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1133,near_antiphase_boundary,16,23,float32_all,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,152.090222263896,2.48592995076223e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1133,near_antiphase_boundary,16,23,coeff_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1133,near_antiphase_boundary,16,23,ywork_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,91.5158959432323,2.65586015150257e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1133,near_antiphase_boundary,16,23,combined_int16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,91.5158959432323,2.65586015150257e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1133,near_antiphase_boundary,16,23,combined_int18,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,103.588273203341,6.61586050901527e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1133,near_antiphase_boundary,16,23,combined_int24,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,139.69162304557,1.03614097301074e-07,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1134,near_antiphase_boundary,16,24,double_baseline,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1134,near_antiphase_boundary,16,24,float32_all,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,152.110141527799,2.48023552443089e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1134,near_antiphase_boundary,16,24,coeff_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1134,near_antiphase_boundary,16,24,ywork_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,91.4469524331878,2.67702470029054e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1134,near_antiphase_boundary,16,24,combined_int16,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,91.4469524331878,2.67702470029054e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1134,near_antiphase_boundary,16,24,combined_int18,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,103.495616124044,6.68681324151543e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1134,near_antiphase_boundary,16,24,combined_int24,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,139.617578890224,1.04501146571307e-07,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
1135,near_antiphase_boundary,16,25,double_baseline,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,medium,medium,medium,medium,1,0,0,1,1,1,0,0,0,0,0,-0.4;0.4,-0.4;0.4,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.25,0.25,0,0,0,1,0,NaN,NaN,near_antiphase_case
