trial_index,scenario_trial_index,rng_seed,gate_mode,backend_mode,scenario_name,SNR_dB,target_count,az_sep_deg,beta,rho,phase_deg,frontend_state,frontend_boundary_unreliable_flag,az_truth,el_truth,route_name,status,confidence,az_est,el_est,reject_reason,success,safe,false_high,false_split,boundary_missed,low_confidence,boundary_unreliable,out_of_scope_reject,az_error_mean,el_error_mean,az_error_max,el_error_max,eval_failure_reason,common_el_gate_mode_debug,common_el_proxy_flag,selected_common_el_gate_pass,rank1_without_common_el_gate_pass,rank1_refocus_consensus_gate_pass,rank1_refocus_pair_error_deg,rank1_refocus_pair_agree_tol_deg,low_cost_boundary_flag,boundary_unreliable_flag_debug,music_peak_count,music_peak_sep_deg,music_peak2_ratio,music_reliable_flag,music_failure_reason,refocus_route_reliable,refocus_score,refocus_score_gap,refocus_peak_sharpness,refocus_best_az_pair,common_el_proxy_failure_reason,rank1_route_reliable,rank1_score,rank1_score_gap,rank1_residual,rank1_best_az_pair,rank1_failure_reason,rank1_truth_az_error,refocus_truth_az_error,truth_pair_in_rank1_top1,truth_pair_in_rank1_top3,truth_pair_in_rank1_top5,truth_pair_in_refocus_top1,truth_pair_in_refocus_top3,truth_pair_in_refocus_top5,rank1_candidate_correct_but_rejected,refocus_candidate_correct_but_rejected,final_step87_route,final_confidence_flag,final_failure_reason,runtime_sec
4214,1405,918106,rank1_reliable_without_common_el_proxy,frontend_reject,two_separated_coarse_peaks,8,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_reliable_without_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,5.44e-05
4215,1405,918106,rank1_refocus_consensus_gate,frontend_reject,two_separated_coarse_peaks,8,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_refocus_consensus_gate,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,8.7e-05
4216,1406,918107,current_common_el_proxy,frontend_reject,two_separated_coarse_peaks,8,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,0.0001381
4217,1406,918107,rank1_reliable_without_common_el_proxy,frontend_reject,two_separated_coarse_peaks,8,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_reliable_without_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,5.49e-05
4218,1406,918107,rank1_refocus_consensus_gate,frontend_reject,two_separated_coarse_peaks,8,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_refocus_consensus_gate,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,3.91e-05
4219,1407,918108,current_common_el_proxy,frontend_reject,two_separated_coarse_peaks,8,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,0.0001378
4220,1407,918108,rank1_reliable_without_common_el_proxy,frontend_reject,two_separated_coarse_peaks,8,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_reliable_without_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,4.89e-05
4221,1407,918108,rank1_refocus_consensus_gate,frontend_reject,two_separated_coarse_peaks,8,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_refocus_consensus_gate,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,4.08e-05
4222,1408,918109,current_common_el_proxy,frontend_reject,two_separated_coarse_peaks,8,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,0.0001423
4223,1408,918109,rank1_reliable_without_common_el_proxy,frontend_reject,two_separated_coarse_peaks,8,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_reliable_without_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,4.86e-05
4224,1408,918109,rank1_refocus_consensus_gate,frontend_reject,two_separated_coarse_peaks,8,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_refocus_consensus_gate,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,3.79e-05
4225,1409,918110,current_common_el_proxy,frontend_reject,two_separated_coarse_peaks,8,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,0.0001512
4226,1409,918110,rank1_reliable_without_common_el_proxy,frontend_reject,two_separated_coarse_peaks,8,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_reliable_without_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,6.03e-05
4227,1409,918110,rank1_refocus_consensus_gate,frontend_reject,two_separated_coarse_peaks,8,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_refocus_consensus_gate,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,4.39e-05
4228,1410,918111,current_common_el_proxy,frontend_reject,two_separated_coarse_peaks,8,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,0.0001386
4229,1410,918111,rank1_reliable_without_common_el_proxy,frontend_reject,two_separated_coarse_peaks,8,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_reliable_without_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,7.54e-05
4230,1410,918111,rank1_refocus_consensus_gate,frontend_reject,two_separated_coarse_peaks,8,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_refocus_consensus_gate,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,9.19e-05
4231,1411,918112,current_common_el_proxy,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,0.0001683
4232,1411,918112,rank1_reliable_without_common_el_proxy,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_reliable_without_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,5.72e-05
4233,1411,918112,rank1_refocus_consensus_gate,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_refocus_consensus_gate,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,3.95e-05
4234,1412,918113,current_common_el_proxy,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,0.0001364
4235,1412,918113,rank1_reliable_without_common_el_proxy,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_reliable_without_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,4.73e-05
4236,1412,918113,rank1_refocus_consensus_gate,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_refocus_consensus_gate,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,3.95e-05
4237,1413,918114,current_common_el_proxy,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,0.0001428
4238,1413,918114,rank1_reliable_without_common_el_proxy,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_reliable_without_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,4.43e-05
4239,1413,918114,rank1_refocus_consensus_gate,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_refocus_consensus_gate,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,3.86e-05
4240,1414,918115,current_common_el_proxy,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,0.0001562
4241,1414,918115,rank1_reliable_without_common_el_proxy,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_reliable_without_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,5.84e-05
4242,1414,918115,rank1_refocus_consensus_gate,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_refocus_consensus_gate,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,5.14e-05
4243,1415,918116,current_common_el_proxy,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,0.0001586
4244,1415,918116,rank1_reliable_without_common_el_proxy,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_reliable_without_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,7.7e-05
4245,1415,918116,rank1_refocus_consensus_gate,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_refocus_consensus_gate,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,5.23e-05
4246,1416,918117,current_common_el_proxy,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,0.0001771
4247,1416,918117,rank1_reliable_without_common_el_proxy,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_reliable_without_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,5.98e-05
4248,1416,918117,rank1_refocus_consensus_gate,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_refocus_consensus_gate,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,4.08e-05
4249,1417,918118,current_common_el_proxy,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,0.0001865
4250,1417,918118,rank1_reliable_without_common_el_proxy,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_reliable_without_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,8.6e-05
4251,1417,918118,rank1_refocus_consensus_gate,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_refocus_consensus_gate,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,5.4e-05
4252,1418,918119,current_common_el_proxy,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,0.0001693
4253,1418,918119,rank1_reliable_without_common_el_proxy,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_reliable_without_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,9e-05
4254,1418,918119,rank1_refocus_consensus_gate,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_refocus_consensus_gate,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,4.24e-05
4255,1419,918120,current_common_el_proxy,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,current_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,0.0001332
4256,1419,918120,rank1_reliable_without_common_el_proxy,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_reliable_without_common_el_proxy,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,8.46e-05
4257,1419,918120,rank1_refocus_consensus_gate,frontend_reject,two_separated_coarse_peaks,16,2,4,1,0,0,two_separated_peaks_out_of_scope,0,[-2 2],[0 0],frontend_reject,rejected,low,[],[],front-end resolved two separated coarse peaks; route is out of current scope,1,1,0,0,0,1,0,1,NaN,NaN,NaN,NaN,ok,rank1_refocus_consensus_gate,0,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,0,not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,0,NaN,NaN,NaN,[NaN NaN],not_available,NaN,NaN,0,0,0,0,0,0,0,0,,,,8.05e-05
